FIPS,State,County,Variable_Code,Value
1121,AL,Talladega County,Population_Estimate_2011,81777
1121,AL,Talladega County,Population_Estimate_2012,82078
1121,AL,Talladega County,Population_Estimate_2013,81513
1121,AL,Talladega County,Population_Estimate_2014,81450
1121,AL,Talladega County,Population_Estimate_2015,81055
1121,AL,Talladega County,Population_Estimate_2016,80468
1121,AL,Talladega County,Population_Estimate_2017,80022
1121,AL,Talladega County,Population_Estimate_2018,79828
1123,AL,Tallapoosa County,2010_Census_Population,41616
1123,AL,Tallapoosa County,Population_Estimate_2011,41397
1123,AL,Tallapoosa County,Population_Estimate_2012,41044
1123,AL,Tallapoosa County,Population_Estimate_2013,41028
1123,AL,Tallapoosa County,Population_Estimate_2014,40887
1123,AL,Tallapoosa County,Population_Estimate_2015,40611
1123,AL,Tallapoosa County,Population_Estimate_2016,40570
1123,AL,Tallapoosa County,Population_Estimate_2017,40613
1123,AL,Tallapoosa County,Population_Estimate_2018,40497
1125,AL,Tuscaloosa County,2010_Census_Population,194656
1125,AL,Tuscaloosa County,Population_Estimate_2011,196719
1125,AL,Tuscaloosa County,Population_Estimate_2012,198794
1125,AL,Tuscaloosa County,Population_Estimate_2013,201084
1125,AL,Tuscaloosa County,Population_Estimate_2014,203097
1125,AL,Tuscaloosa County,Population_Estimate_2015,204736
1125,AL,Tuscaloosa County,Population_Estimate_2016,206614
1125,AL,Tuscaloosa County,Population_Estimate_2017,207709
1125,AL,Tuscaloosa County,Population_Estimate_2018,208911
1127,AL,Walker County,2010_Census_Population,67023
1127,AL,Walker County,Population_Estimate_2011,66577
1127,AL,Walker County,Population_Estimate_2012,66096
1127,AL,Walker County,Population_Estimate_2013,65768
1127,AL,Walker County,Population_Estimate_2014,65336
1127,AL,Walker County,Population_Estimate_2015,64933
1127,AL,Walker County,Population_Estimate_2016,64548
1127,AL,Walker County,Population_Estimate_2017,63935
1127,AL,Walker County,Population_Estimate_2018,63711
1129,AL,Washington County,2010_Census_Population,17581
1129,AL,Washington County,Population_Estimate_2011,17354
1129,AL,Washington County,Population_Estimate_2012,17146
1129,AL,Washington County,Population_Estimate_2013,16897
1129,AL,Washington County,Population_Estimate_2014,16868
1129,AL,Washington County,Population_Estimate_2015,16828
1129,AL,Washington County,Population_Estimate_2016,16610
1129,AL,Washington County,Population_Estimate_2017,16532
1129,AL,Washington County,Population_Estimate_2018,16378
1131,AL,Wilcox County,2010_Census_Population,11670
1131,AL,Wilcox County,Population_Estimate_2011,11442
1131,AL,Wilcox County,Population_Estimate_2012,11308
1131,AL,Wilcox County,Population_Estimate_2013,11152
1131,AL,Wilcox County,Population_Estimate_2014,10953
1131,AL,Wilcox County,Population_Estimate_2015,10903
1131,AL,Wilcox County,Population_Estimate_2016,10851
1131,AL,Wilcox County,Population_Estimate_2017,10712
1131,AL,Wilcox County,Population_Estimate_2018,10627
1133,AL,Winston County,2010_Census_Population,24484
1133,AL,Winston County,Population_Estimate_2011,24358
1133,AL,Winston County,Population_Estimate_2012,24190
1133,AL,Winston County,Population_Estimate_2013,24186
1133,AL,Winston County,Population_Estimate_2014,24137
1133,AL,Winston County,Population_Estimate_2015,23929
1133,AL,Winston County,Population_Estimate_2016,23906
1133,AL,Winston County,Population_Estimate_2017,23745
1133,AL,Winston County,Population_Estimate_2018,23660
2013, AK,Aleutians East Borough,2010_Census_Population,3141
2013, AK,Aleutians East Borough,Population_Estimate_2011,3260
2013, AK,Aleutians East Borough,Population_Estimate_2012,3295
2013, AK,Aleutians East Borough,Population_Estimate_2013,3345
2013, AK,Aleutians East Borough,Population_Estimate_2014,3348
2013, AK,Aleutians East Borough,Population_Estimate_2015,3381
2013, AK,Aleutians East Borough,Population_Estimate_2016,3388
2013, AK,Aleutians East Borough,Population_Estimate_2017,3495
2013, AK,Aleutians East Borough,Population_Estimate_2018,3515
2016, AK,Aleutians West Census Area,2010_Census_Population,5561
2016, AK,Aleutians West Census Area,Population_Estimate_2011,5581
2016, AK,Aleutians West Census Area,Population_Estimate_2012,5675
2016, AK,Aleutians West Census Area,Population_Estimate_2013,5777
2016, AK,Aleutians West Census Area,Population_Estimate_2014,5822
2016, AK,Aleutians West Census Area,Population_Estimate_2015,5781
2016, AK,Aleutians West Census Area,Population_Estimate_2016,5698
2016, AK,Aleutians West Census Area,Population_Estimate_2017,5726
2016, AK,Aleutians West Census Area,Population_Estimate_2018,5723
2020, AK,Anchorage Municipality,2010_Census_Population,291826
2020, AK,Anchorage Municipality,Population_Estimate_2011,296154
2020, AK,Anchorage Municipality,Population_Estimate_2012,298233
2020, AK,Anchorage Municipality,Population_Estimate_2013,301155
2020, AK,Anchorage Municipality,Population_Estimate_2014,299927
2020, AK,Anchorage Municipality,Population_Estimate_2015,297613
2020, AK,Anchorage Municipality,Population_Estimate_2016,297216
2020, AK,Anchorage Municipality,Population_Estimate_2017,294264
2020, AK,Anchorage Municipality,Population_Estimate_2018,291538
2050, AK,Bethel Census Area,2010_Census_Population,17013
2050, AK,Bethel Census Area,Population_Estimate_2011,17415
2050, AK,Bethel Census Area,Population_Estimate_2012,17654
2050, AK,Bethel Census Area,Population_Estimate_2013,17847
2050, AK,Bethel Census Area,Population_Estimate_2014,17933
2050, AK,Bethel Census Area,Population_Estimate_2015,17955
2050, AK,Bethel Census Area,Population_Estimate_2016,18019
2050, AK,Bethel Census Area,Population_Estimate_2017,18079
2050, AK,Bethel Census Area,Population_Estimate_2018,18216
2060, AK,Bristol Bay Borough,2010_Census_Population,997
2060, AK,Bristol Bay Borough,Population_Estimate_2011,1030
2060, AK,Bristol Bay Borough,Population_Estimate_2012,980
2060, AK,Bristol Bay Borough,Population_Estimate_2013,952
2060, AK,Bristol Bay Borough,Population_Estimate_2014,949
2060, AK,Bristol Bay Borough,Population_Estimate_2015,905
2060, AK,Bristol Bay Borough,Population_Estimate_2016,903
2060, AK,Bristol Bay Borough,Population_Estimate_2017,870
2060, AK,Bristol Bay Borough,Population_Estimate_2018,877
2068, AK,Denali Borough,2010_Census_Population,1826
2068, AK,Denali Borough,Population_Estimate_2011,1872
2068, AK,Denali Borough,Population_Estimate_2012,1908
2068, AK,Denali Borough,Population_Estimate_2013,1942
2068, AK,Denali Borough,Population_Estimate_2014,1915
2068, AK,Denali Borough,Population_Estimate_2015,1927
2068, AK,Denali Borough,Population_Estimate_2016,2039
2068, AK,Denali Borough,Population_Estimate_2017,2066
2068, AK,Denali Borough,Population_Estimate_2018,2059
2070, AK,Dillingham Census Area,2010_Census_Population,4847
2070, AK,Dillingham Census Area,Population_Estimate_2011,4948
2070, AK,Dillingham Census Area,Population_Estimate_2012,4951
2070, AK,Dillingham Census Area,Population_Estimate_2013,4979
2070, AK,Dillingham Census Area,Population_Estimate_2014,4983
2070, AK,Dillingham Census Area,Population_Estimate_2015,4987
2070, AK,Dillingham Census Area,Population_Estimate_2016,4970
2070, AK,Dillingham Census Area,Population_Estimate_2017,4935
2070, AK,Dillingham Census Area,Population_Estimate_2018,5000
2090, AK,Fairbanks North Star Borough,2010_Census_Population,97581
2090, AK,Fairbanks North Star Borough,Population_Estimate_2011,98104
2090, AK,Fairbanks North Star Borough,Population_Estimate_2012,100305
2090, AK,Fairbanks North Star Borough,Population_Estimate_2013,100928
2090, AK,Fairbanks North Star Borough,Population_Estimate_2014,99256
2090, AK,Fairbanks North Star Borough,Population_Estimate_2015,99630
2090, AK,Fairbanks North Star Borough,Population_Estimate_2016,100683
2090, AK,Fairbanks North Star Borough,Population_Estimate_2017,99725
2090, AK,Fairbanks North Star Borough,Population_Estimate_2018,98971
2100, AK,Haines Borough,2010_Census_Population,2508
2100, AK,Haines Borough,Population_Estimate_2011,2573
2100, AK,Haines Borough,Population_Estimate_2012,2577
2100, AK,Haines Borough,Population_Estimate_2013,2558
2100, AK,Haines Borough,Population_Estimate_2014,2555
2100, AK,Haines Borough,Population_Estimate_2015,2516
2100, AK,Haines Borough,Population_Estimate_2016,2527
2100, AK,Haines Borough,Population_Estimate_2017,2518
2100, AK,Haines Borough,Population_Estimate_2018,2474
2105, AK,Hoonah-Angoon Census Area,2010_Census_Population,2150
2105, AK,Hoonah-Angoon Census Area,Population_Estimate_2011,2090
2105, AK,Hoonah-Angoon Census Area,Population_Estimate_2012,2120
2105, AK,Hoonah-Angoon Census Area,Population_Estimate_2013,2121
2105, AK,Hoonah-Angoon Census Area,Population_Estimate_2014,2103
2105, AK,Hoonah-Angoon Census Area,Population_Estimate_2015,2137
2105, AK,Hoonah-Angoon Census Area,Population_Estimate_2016,2128
2105, AK,Hoonah-Angoon Census Area,Population_Estimate_2017,2139
2105, AK,Hoonah-Angoon Census Area,Population_Estimate_2018,2151
2110, AK,Juneau City and Borough,2010_Census_Population,31275
2110, AK,Juneau City and Borough,Population_Estimate_2011,32152
2110, AK,Juneau City and Borough,Population_Estimate_2012,32378
2110, AK,Juneau City and Borough,Population_Estimate_2013,32587
2110, AK,Juneau City and Borough,Population_Estimate_2014,32476
2110, AK,Juneau City and Borough,Population_Estimate_2015,32601
2110, AK,Juneau City and Borough,Population_Estimate_2016,32400
2110, AK,Juneau City and Borough,Population_Estimate_2017,32061
2110, AK,Juneau City and Borough,Population_Estimate_2018,32113
2122, AK,Kenai Peninsula Borough,2010_Census_Population,55400
2122, AK,Kenai Peninsula Borough,Population_Estimate_2011,56302
2122, AK,Kenai Peninsula Borough,Population_Estimate_2012,56906
2122, AK,Kenai Peninsula Borough,Population_Estimate_2013,57015
2122, AK,Kenai Peninsula Borough,Population_Estimate_2014,57565
2122, AK,Kenai Peninsula Borough,Population_Estimate_2015,58029
2122, AK,Kenai Peninsula Borough,Population_Estimate_2016,58452
2122, AK,Kenai Peninsula Borough,Population_Estimate_2017,58522
2122, AK,Kenai Peninsula Borough,Population_Estimate_2018,58533
2130, AK,Ketchikan Gateway Borough,2010_Census_Population,13477
2130, AK,Ketchikan Gateway Borough,Population_Estimate_2011,13665
2130, AK,Ketchikan Gateway Borough,Population_Estimate_2012,13723
2130, AK,Ketchikan Gateway Borough,Population_Estimate_2013,13716
2130, AK,Ketchikan Gateway Borough,Population_Estimate_2014,13801
2130, AK,Ketchikan Gateway Borough,Population_Estimate_2015,13706
2130, AK,Ketchikan Gateway Borough,Population_Estimate_2016,13714
2130, AK,Ketchikan Gateway Borough,Population_Estimate_2017,13882
2130, AK,Ketchikan Gateway Borough,Population_Estimate_2018,13918
2150, AK,Kodiak Island Borough,2010_Census_Population,13592
2150, AK,Kodiak Island Borough,Population_Estimate_2011,13806
2150, AK,Kodiak Island Borough,Population_Estimate_2012,14038
2150, AK,Kodiak Island Borough,Population_Estimate_2013,14089
2150, AK,Kodiak Island Borough,Population_Estimate_2014,13904
2150, AK,Kodiak Island Borough,Population_Estimate_2015,13766
2150, AK,Kodiak Island Borough,Population_Estimate_2016,13710
2150, AK,Kodiak Island Borough,Population_Estimate_2017,13519
2150, AK,Kodiak Island Borough,Population_Estimate_2018,13345
2158, AK,Kusilvak Census Area,2010_Census_Population,7459
2158, AK,Kusilvak Census Area,Population_Estimate_2011,7648
2158, AK,Kusilvak Census Area,Population_Estimate_2012,7791
2158, AK,Kusilvak Census Area,Population_Estimate_2013,7972
2158, AK,Kusilvak Census Area,Population_Estimate_2014,8098
2158, AK,Kusilvak Census Area,Population_Estimate_2015,8187
2158, AK,Kusilvak Census Area,Population_Estimate_2016,8174
2158, AK,Kusilvak Census Area,Population_Estimate_2017,8230
2158, AK,Kusilvak Census Area,Population_Estimate_2018,8303
2164, AK,Lake and Peninsula Borough,2010_Census_Population,1631
2164, AK,Lake and Peninsula Borough,Population_Estimate_2011,1648
2164, AK,Lake and Peninsula Borough,Population_Estimate_2012,1647
2164, AK,Lake and Peninsula Borough,Population_Estimate_2013,1665
2164, AK,Lake and Peninsula Borough,Population_Estimate_2014,1645
2164, AK,Lake and Peninsula Borough,Population_Estimate_2015,1592
2164, AK,Lake and Peninsula Borough,Population_Estimate_2016,1598
2164, AK,Lake and Peninsula Borough,Population_Estimate_2017,1607
2164, AK,Lake and Peninsula Borough,Population_Estimate_2018,1587
2170, AK,Matanuska-Susitna Borough,2010_Census_Population,88995
2170, AK,Matanuska-Susitna Borough,Population_Estimate_2011,91716
2170, AK,Matanuska-Susitna Borough,Population_Estimate_2012,93670
2170, AK,Matanuska-Susitna Borough,Population_Estimate_2013,95877
2170, AK,Matanuska-Susitna Borough,Population_Estimate_2014,98104
2170, AK,Matanuska-Susitna Borough,Population_Estimate_2015,101068
2170, AK,Matanuska-Susitna Borough,Population_Estimate_2016,104157
2170, AK,Matanuska-Susitna Borough,Population_Estimate_2017,106383
2170, AK,Matanuska-Susitna Borough,Population_Estimate_2018,107610
2180, AK,Nome Census Area,2010_Census_Population,9492
2180, AK,Nome Census Area,Population_Estimate_2011,9775
2180, AK,Nome Census Area,Population_Estimate_2012,9819
2180, AK,Nome Census Area,Population_Estimate_2013,9845
2180, AK,Nome Census Area,Population_Estimate_2014,9803
2180, AK,Nome Census Area,Population_Estimate_2015,9885
2180, AK,Nome Census Area,Population_Estimate_2016,9961
2180, AK,Nome Census Area,Population_Estimate_2017,9968
2180, AK,Nome Census Area,Population_Estimate_2018,10008
2185, AK,North Slope Borough,2010_Census_Population,9430
2185, AK,North Slope Borough,Population_Estimate_2011,9550
2185, AK,North Slope Borough,Population_Estimate_2012,9692
2185, AK,North Slope Borough,Population_Estimate_2013,9786
2185, AK,North Slope Borough,Population_Estimate_2014,9769
2185, AK,North Slope Borough,Population_Estimate_2015,9795
2185, AK,North Slope Borough,Population_Estimate_2016,9718
2185, AK,North Slope Borough,Population_Estimate_2017,9831
2185, AK,North Slope Borough,Population_Estimate_2018,9872
2188, AK,Northwest Arctic Borough,2010_Census_Population,7523
2188, AK,Northwest Arctic Borough,Population_Estimate_2011,7705
2188, AK,Northwest Arctic Borough,Population_Estimate_2012,7707
2188, AK,Northwest Arctic Borough,Population_Estimate_2013,7725
2188, AK,Northwest Arctic Borough,Population_Estimate_2014,7771
2188, AK,Northwest Arctic Borough,Population_Estimate_2015,7771
2188, AK,Northwest Arctic Borough,Population_Estimate_2016,7689
2188, AK,Northwest Arctic Borough,Population_Estimate_2017,7767
2188, AK,Northwest Arctic Borough,Population_Estimate_2018,7671
2195, AK,Petersburg Borough,2010_Census_Population,3815
2195, AK,Petersburg Borough,Population_Estimate_2011,3254
2195, AK,Petersburg Borough,Population_Estimate_2012,3278
2195, AK,Petersburg Borough,Population_Estimate_2013,3293
2195, AK,Petersburg Borough,Population_Estimate_2014,3265
2195, AK,Petersburg Borough,Population_Estimate_2015,3259
2195, AK,Petersburg Borough,Population_Estimate_2016,3270
2195, AK,Petersburg Borough,Population_Estimate_2017,3259
2195, AK,Petersburg Borough,Population_Estimate_2018,3221
2198, AK,Prince of Wales-Hyder Census Area,2010_Census_Population,5559
2198, AK,Prince of Wales-Hyder Census Area,Population_Estimate_2011,6374
